Session Day,Acquisition Time,Scan Number,Scan Type,Scan Description,Usability,Session,CountScan,Release,CDB_scan,CDB_Type,View,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,CDB_Description,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
,2014-11-08,573249_mov1_7T,,,,,,,,,,,,,,,,,,,,,
Day 1,13:50:28,1,Localizer,Localizer,,1,N,,,,,,,,,,,,,,,,
Day 1,13:50:35,2,AAHScout,AAHScout_32ch,,1,N,,,,,,,,,,,,,,,,
Day 1,13:50:35,3,AAHScout,AAHScout_32ch_MPR,,1,N,,,,,,,,,,,,,,,,
Day 1,13:50:53,4,Localizer_aligned,Localizer_aligned,,1,N,,,,,,,,,,,,,,,,
Day 1,13:54:58,5,Localizer,Localizer,,1,N,,,,,,,,,,,,,,,,
Day 1,13:55:05,6,AAHScout,AAHScout_32ch,,1,N,,,,,,,,,,,,,,,,
Day 1,13:55:05,7,AAHScout,AAHScout_32ch_MPR,,1,N,,,,,,,,,,,,,,,,
Day 1,13:55:21,8,Localizer_aligned,Localizer_aligned,,1,N,,,,,,,,,,,,,,,,
Day 1,13:56:08,9,Bias_Transmit,AFI,,1,Y,Y,101,Bias_Transmit,N,A,2,,,AFI,,,,,,,
Day 1,14:05:51,10,rfMRI_SBRef,BOLD_REST1_PA_SBRef,,1,Y,Y,102,rfMRI_SBRef,N,B,2,1,,rfMRI_REST1_PA_SBRef,'+y,,,,,,
Day 1,14:05:51,11,rfMRI,BOLD_REST1_PA,,1,Y,Y,103,rfMRI,Y,B,2,1,,rfMRI_REST1_PA,'+y,,,1,Y,100.0,
Day 1,14:22:40,12,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,104,FieldMap_SE_EPI_SBRef,N,B,2,1,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,14:22:40,13,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,105,FieldMap_SE_EPI,N,B,2,1,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,14:24:37,14,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,106,FieldMap_SE_EPI_SBRef,N,B,2,1,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,14:24:37,15,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,107,FieldMap_SE_EPI,N,B,2,1,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,14:27:18,16,tfMRI_SBRef,BOLD_MOVIE1_AP_SBRef,,1,Y,Y,108,tfMRI_SBRef,N,B,2,2,,tfMRI_MOVIE1_AP_SBRef,'-y,,,,,,
Day 1,14:27:18,17,tfMRI,BOLD_MOVIE1_AP,,1,Y,Y,109,tfMRI,Y,B,2,2,,tfMRI_MOVIE1_AP,'-y,,,1,Y,100.0,
Day 1,14:43:59,18,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,110,FieldMap_SE_EPI_SBRef,N,B,2,2,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,14:43:59,19,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,111,FieldMap_SE_EPI,N,B,2,2,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,14:45:30,20,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,112,FieldMap_SE_EPI_SBRef,N,B,2,2,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,14:45:30,21,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,113,FieldMap_SE_EPI,N,B,2,2,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,14:48:04,22,tfMRI_SBRef,BOLD_MOVIE2_PA_SBRef,,1,Y,Y,114,tfMRI_SBRef,N,B,2,2,,tfMRI_MOVIE2_PA_SBRef,'+y,,,,,,
Day 1,14:48:04,23,tfMRI,BOLD_MOVIE2_PA,,1,Y,Y,115,tfMRI,Y,B,2,2,,tfMRI_MOVIE2_PA,'+y,,,1,Y,100.0,
Day 1,15:03:52,24,FieldMap,FieldMap_Magnitude,,1,Y,N,116,,,,2,,,,,,,,,,
Day 1,15:03:52,25,FieldMap,FieldMap_Phase,,1,Y,N,117,,,,2,,,,,,,,,,
,2014-11-08,573249_ret_7T,,,,,,,,,,,,,,,,,,,,,
Day 1,16:41:04,1,Localizer,Localizer,,2,N,,,,,,,,,,,,,,,,
Day 1,16:41:10,2,AAHScout,AAHScout_32ch,,2,N,,,,,,,,,,,,,,,,
Day 1,16:41:10,3,AAHScout,AAHScout_32ch_MPR,,2,N,,,,,,,,,,,,,,,,
Day 1,16:41:29,4,Localizer_aligned,Localizer_aligned,,2,N,,,,,,,,,,,,,,,,
