Session Day,Acquisition Time,Scan Number,Scan Type,Scan Description,Usability,Session,CountScan,Release,CDB_scan,CDB_Type,View,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,CDB_Description,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
,2014-03-29,158035_mov1_7T,,,,,,,,,,,,,,,,,,,,,
Day 1,07:49:43,1,Localizer,Localizer,,1,N,,,,,,,,,,,,,,,,
Day 1,07:50:11,2,AAHScout,AAHScout_32ch,,1,N,,,,,,,,,,,,,,,,
Day 1,07:50:11,3,AAHScout,AAHScout_32ch_MPR,,1,N,,,,,,,,,,,,,,,,
Day 1,07:50:48,4,Localizer_aligned,Localizer_aligned,,1,N,,,,,,,,,,,,,,,,
Day 1,07:51:23,5,Bias_Transmit,AFI,unusable,1,N,,,,,,,,,,,,,,,,
Day 1,07:58:24,6,Bias_Transmit,AFI,,1,Y,Y,101,Bias_Transmit,N,A,1,,,AFI,,,,,,,
Day 1,08:06:22,7,rfMRI_SBRef,BOLD_REST1_PA_SBRef,,1,Y,Y,102,rfMRI_SBRef,N,B,1,1,,rfMRI_REST1_PA_SBRef,'+y,,,,,,
Day 1,08:06:22,8,rfMRI,BOLD_REST1_PA,,1,Y,Y,103,rfMRI,Y,B,1,1,,rfMRI_REST1_PA,'+y,,,1,Y,100.0,
Day 1,08:24:53,9,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,104,FieldMap_SE_EPI_SBRef,N,C,1,1,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,08:24:53,10,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,105,FieldMap_SE_EPI,N,C,1,1,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,08:27:24,11,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,106,FieldMap_SE_EPI_SBRef,N,D,1,1,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,08:27:24,12,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,107,FieldMap_SE_EPI,N,D,1,1,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,08:31:20,13,tfMRI_SBRef,BOLD_MOVIE1_AP_SBRef,,1,Y,Y,108,tfMRI_SBRef,N,B,1,1,,tfMRI_MOVIE1_AP_SBRef,'-y,,,,,,
Day 1,08:31:20,14,tfMRI,BOLD_MOVIE1_AP,,1,Y,Y,109,tfMRI,Y,B,1,1,,tfMRI_MOVIE1_AP,'-y,,,1,Y,100.0,
Day 1,08:48:13,15,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,110,FieldMap_SE_EPI_SBRef,N,D,1,2,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,08:48:13,16,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,111,FieldMap_SE_EPI,N,D,1,2,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,08:49:41,17,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,112,FieldMap_SE_EPI_SBRef,N,D,1,2,,SpinEchoFieldMap_AP_SBRef,,,,,,,
