Session Day,Acquisition Time,Scan Number,Scan Type,Scan Description,Usability,Session,CountScan,Release,CDB_scan,CDB_Type,View,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,CDB_Description,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
,2015-04-04,771354_mov1_7T,,,,,,,,,,,,,,,,,,,,,
Day 1,15:57:35,1,Localizer,Localizer,,1,N,,,,,,,,,,,,,,,,
Day 1,15:57:41,2,AAHScout,AAHScout_32ch,,1,N,,,,,,,,,,,,,,,,
Day 1,15:57:41,3,AAHScout,AAHScout_32ch_MPR,,1,N,,,,,,,,,,,,,,,,
Day 1,15:57:59,4,Localizer_aligned,Localizer_aligned,,1,N,,,,,,,,,,,,,,,,
Day 1,15:58:53,5,Bias_Transmit,AFI,,1,Y,Y,101,Bias_Transmit,N,A,1,,,AFI,,,,,,,
Day 1,16:07:47,6,rfMRI_SBRef,BOLD_REST1_PA_SBRef,,1,Y,Y,102,rfMRI_SBRef,N,B,1,1,,rfMRI_REST1_PA_SBRef,'+y,,,,,,
Day 1,16:07:56,7,rfMRI,BOLD_REST1_PA,,1,Y,Y,103,rfMRI,Y,B,1,1,,rfMRI_REST1_PA,'+y,,,1,Y,100.0,
Day 1,16:24:29,8,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,104,FieldMap_SE_EPI_SBRef,N,B,1,1,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,16:24:50,9,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,105,FieldMap_SE_EPI,N,B,1,1,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,16:26:15,10,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,106,FieldMap_SE_EPI_SBRef,N,B,1,1,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,16:26:36,11,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,107,FieldMap_SE_EPI,N,B,1,1,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,16:29:03,12,tfMRI_SBRef,BOLD_MOVIE1_AP_SBRef,,1,Y,Y,108,tfMRI_SBRef,N,B,1,2,,tfMRI_MOVIE1_AP_SBRef,'-y,,,,,,
Day 1,16:29:12,13,tfMRI,BOLD_MOVIE1_AP,,1,Y,Y,109,tfMRI,Y,B,1,2,,tfMRI_MOVIE1_AP,'-y,,,1,Y,100.0,
Day 1,16:45:50,14,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,110,FieldMap_SE_EPI_SBRef,N,B,1,2,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,16:46:11,15,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,111,FieldMap_SE_EPI,N,B,1,2,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,16:47:26,16,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,112,FieldMap_SE_EPI_SBRef,N,B,1,2,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,16:47:48,17,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,113,FieldMap_SE_EPI,N,B,1,2,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,16:49:54,18,tfMRI_SBRef,BOLD_MOVIE2_PA_SBRef,,1,Y,Y,114,tfMRI_SBRef,N,B,1,2,,tfMRI_MOVIE2_PA_SBRef,'+y,,,,,,
Day 1,16:50:03,19,tfMRI,BOLD_MOVIE2_PA,,1,Y,Y,115,tfMRI,Y,B,1,2,,tfMRI_MOVIE2_PA,'+y,,,1,Y,100.0,
Day 1,17:05:35,20,FieldMap,FieldMap_Magnitude,,1,Y,N,116,,,,1,,,,,,,,,,
Day 1,17:05:36,21,FieldMap,FieldMap_Phase,,1,Y,N,117,,,,1,,,,,,,,,,
,2015-04-04,771354_ret_7T,,,,,,,,,,,,,,,,,,,,,
Day 1,18:55:32,1,Localizer,Localizer,,2,N,,,,,,,,,,,,,,,,
Day 1,18:55:38,2,AAHScout,AAHScout_32ch,,2,N,,,,,,,,,,,,,,,,
Day 1,18:55:38,3,AAHScout,AAHScout_32ch_MPR,,2,N,,,,,,,,,,,,,,,,
Day 1,18:55:56,4,Localizer_aligned,Localizer_aligned,,2,N,,,,,,,,,,,,,,,,
Day 1,19:00:27,5,rfMRI_SBRef,BOLD_REST2_AP_SBRef,,2,Y,Y,201,rfMRI_SBRef,N,C,2,3,,rfMRI_REST2_AP_SBRef,'-y,,,,,,
Day 1,19:00:36,6,rfMRI,BOLD_REST2_AP,,2,Y,Y,202,rfMRI,Y,C,2,3,,rfMRI_REST2_AP,'-y,,,1,Y,100.0,
Day 1,19:17:03,7,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,2,Y,Y,203,FieldMap_SE_EPI_SBRef,N,C,2,3,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,19:17:25,8,FieldMap_SE_EPI,BOLD_PA_SE,,2,Y,Y,204,FieldMap_SE_EPI,N,C,2,3,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,19:18:41,9,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,2,Y,Y,205,FieldMap_SE_EPI_SBRef,N,C,2,3,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,19:19:02,10,FieldMap_SE_EPI,BOLD_AP_SE,,2,Y,Y,206,FieldMap_SE_EPI,N,C,2,3,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,19:21:15,11,tfMRI_SBRef,BOLD_RET1_AP_SBRef,,2,Y,Y,207,tfMRI_SBRef,N,C,2,4,,tfMRI_RETCCW_AP_SBRef,'-y,,,,,,
Day 1,19:21:24,12,tfMRI,BOLD_RET1_AP,,2,Y,Y,208,tfMRI,Y,C,2,4,,tfMRI_RETCCW_AP,'-y,,,1,Y,100.0,
Day 1,19:28:32,13,tfMRI_SBRef,BOLD_RET2_PA_SBRef,,2,Y,Y,209,tfMRI_SBRef,N,C,2,4,,tfMRI_RETCW_PA_SBRef,'+y,,,,,,
Day 1,19:28:41,14,tfMRI,BOLD_RET2_PA,,2,Y,Y,210,tfMRI,Y,C,2,4,,tfMRI_RETCW_PA,'+y,,,1,Y,100.0,
Day 1,19:35:20,15,tfMRI_SBRef,BOLD_RET3_AP_SBRef,,2,Y,Y,211,tfMRI_SBRef,N,C,2,4,,tfMRI_RETEXP_AP_SBRef,'-y,,,,,,
Day 1,19:35:29,16,tfMRI,BOLD_RET3_AP,,2,Y,Y,212,tfMRI,Y,C,2,4,,tfMRI_RETEXP_AP,'-y,,,1,Y,100.0,
Day 1,19:42:41,17,tfMRI_SBRef,BOLD_RET4_PA_SBRef,,2,Y,Y,213,tfMRI_SBRef,N,C,2,4,,tfMRI_RETCON_PA_SBRef,'+y,,,,,,
Day 1,19:42:50,18,tfMRI,BOLD_RET4_PA,,2,Y,Y,214,tfMRI,Y,C,2,4,,tfMRI_RETCON_PA,'+y,,,1,Y,100.0,
Day 1,19:49:17,19,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,2,Y,Y,215,FieldMap_SE_EPI_SBRef,N,C,2,4,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,19:49:38,20,FieldMap_SE_EPI,BOLD_PA_SE,,2,Y,Y,216,FieldMap_SE_EPI,N,C,2,4,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,19:50:53,21,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,2,Y,Y,217,FieldMap_SE_EPI_SBRef,N,C,2,4,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,19:51:15,22,FieldMap_SE_EPI,BOLD_AP_SE,,2,Y,Y,218,FieldMap_SE_EPI,N,C,2,4,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,19:53:02,23,tfMRI_SBRef,BOLD_RET5_AP_SBRef,,2,Y,Y,219,tfMRI_SBRef,N,C,2,4,,tfMRI_RETBAR1_AP_SBRef,'-y,,,,,,
Day 1,19:53:11,24,tfMRI,BOLD_RET5_AP,,2,Y,Y,220,tfMRI,Y,C,2,4,,tfMRI_RETBAR1_AP,'-y,,,1,Y,100.0,
Day 1,20:00:10,25,tfMRI_SBRef,BOLD_RET6_PA_SBRef,,2,Y,Y,221,tfMRI_SBRef,N,C,2,4,,tfMRI_RETBAR2_PA_SBRef,'+y,,,,,,
Day 1,20:00:20,26,tfMRI,BOLD_RET6_PA,,2,Y,Y,222,tfMRI,Y,C,2,4,,tfMRI_RETBAR2_PA,'+y,,,1,Y,100.0,
Day 1,20:05:35,27,FieldMap,FieldMap_Magnitude,,2,Y,N,223,,,,2,,,,,,,,,,
Day 1,20:05:36,28,FieldMap,FieldMap_Phase,,2,Y,N,224,,,,2,,,,,,,,,,
,2015-04-05,771354_diff_7T,,,,,,,,,,,,,,,,,,,,,
Day 2,07:59:01,1,Localizer,Localizer,,3,N,,,,,,,,,,,,,,,,
Day 2,07:59:10,2,AAHScout,AAHScout_32ch,,3,N,,,,,,,,,,,,,,,,
Day 2,07:59:10,3,AAHScout,AAHScout_32ch_MPR,,3,N,,,,,,,,,,,,,,,,
Day 2,07:59:30,4,Localizer_aligned,Localizer_aligned,,3,N,,,,,,,,,,,,,,,,
Day 2,08:08:54,5,rfMRI_SBRef,BOLD_REST3_PA_SBRef,,3,Y,Y,301,rfMRI_SBRef,N,D,3,5,,rfMRI_REST3_PA_SBRef,'+y,,,,,,
Day 2,08:09:03,6,rfMRI,BOLD_REST3_PA,,3,Y,Y,302,rfMRI,Y,D,3,5,,rfMRI_REST3_PA,'+y,,,1,Y,100.0,
Day 2,08:25:06,7,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,3,Y,Y,303,FieldMap_SE_EPI_SBRef,N,D,3,5,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 2,08:25:27,8,FieldMap_SE_EPI,BOLD_PA_SE,,3,Y,Y,304,FieldMap_SE_EPI,N,D,3,5,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 2,08:26:36,9,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,3,Y,Y,305,FieldMap_SE_EPI_SBRef,N,D,3,5,,SpinEchoFieldMap_AP_SBRef,,,,,,,
