Session Day,Acquisition Time,Scan Number,Scan Type,Scan Description,Usability,Session,CountScan,Release,CDB_scan,CDB_Type,View,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,CDB_Description,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
,2014-04-12,109123_mov1_7T,,,,,,,,,,,,,,,,,,,,,
Day 1,14:14:46,1,Localizer,Localizer,,1,N,,,,,,,,,,,,,,,,
Day 1,14:15:04,2,AAHScout,AAHScout_32ch,,1,N,,,,,,,,,,,,,,,,
Day 1,14:15:04,3,AAHScout,AAHScout_32ch_MPR,,1,N,,,,,,,,,,,,,,,,
Day 1,14:15:23,4,Localizer_aligned,Localizer_aligned,,1,N,,,,,,,,,,,,,,,,
Day 1,14:16:02,5,Bias_Transmit,AFI,,1,Y,Y,101,Bias_Transmit,N,A,1,,,AFI,,,,,,,
Day 1,14:36:12,6,AAHScout,AAHScout_32ch,,1,N,,,,,,,,,,,,,,,,
Day 1,14:36:12,7,AAHScout,AAHScout_32ch_MPR,,1,N,,,,,,,,,,,,,,,,
Day 1,14:36:27,8,Localizer_aligned,Localizer_aligned,,1,N,,,,,,,,,,,,,,,,
Day 1,14:40:48,9,rfMRI_SBRef,BOLD_REST1_PA_SBRef,,1,Y,Y,102,rfMRI_SBRef,N,B,2,1,,rfMRI_REST1_PA_SBRef,'+y,,,,,,
Day 1,14:40:48,10,rfMRI,BOLD_REST1_PA,,1,Y,Y,103,rfMRI,Y,B,2,1,,rfMRI_REST1_PA,'+y,,,1,Y,100.0,
Day 1,14:58:35,11,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,104,FieldMap_SE_EPI_SBRef,N,B,2,1,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,14:58:35,12,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,105,FieldMap_SE_EPI,N,B,2,1,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,15:00:03,13,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,106,FieldMap_SE_EPI_SBRef,N,B,2,1,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,15:00:03,14,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,107,FieldMap_SE_EPI,N,B,2,1,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,15:03:19,15,tfMRI_SBRef,BOLD_MOVIE1_AP_SBRef,,1,Y,Y,108,tfMRI_SBRef,N,B,2,2,,tfMRI_MOVIE1_AP_SBRef,'-y,,,,,,
Day 1,15:03:19,16,tfMRI,BOLD_MOVIE1_AP,,1,Y,Y,109,tfMRI,Y,B,2,2,,tfMRI_MOVIE1_AP,'-y,,,1,Y,100.0,
Day 1,15:20:23,17,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,110,FieldMap_SE_EPI_SBRef,N,B,2,2,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,15:20:23,18,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,111,FieldMap_SE_EPI,N,B,2,2,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,15:21:57,19,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,112,FieldMap_SE_EPI_SBRef,N,B,2,2,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,15:21:57,20,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,113,FieldMap_SE_EPI,N,B,2,2,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,15:24:17,21,tfMRI_SBRef,BOLD_MOVIE2_PA_SBRef,,1,Y,Y,114,tfMRI_SBRef,N,B,2,2,,tfMRI_MOVIE2_PA_SBRef,'+y,,,,,,
Day 1,15:24:17,22,tfMRI,BOLD_MOVIE2_PA,,1,Y,Y,115,tfMRI,Y,B,2,2,,tfMRI_MOVIE2_PA,'+y,,,1,Y,100.0,
Day 1,15:40:32,23,FieldMap,FieldMap_Magnitude,,1,Y,N,116,,,,2,,,,,,,,,,
Day 1,15:40:33,24,FieldMap,FieldMap_Phase,,1,Y,N,117,,,,2,,,,,,,,,,
,2014-04-12,109123_ret_7T,,,,,,,,,,,,,,,,,,,,,
Day 1,17:17:02,1,Localizer,Localizer,,2,N,,,,,,,,,,,,,,,,
Day 1,17:17:09,2,AAHScout,AAHScout_32ch,,2,N,,,,,,,,,,,,,,,,
Day 1,17:17:09,3,AAHScout,AAHScout_32ch_MPR,,2,N,,,,,,,,,,,,,,,,
Day 1,17:17:27,4,Localizer_aligned,Localizer_aligned,,2,N,,,,,,,,,,,,,,,,
Day 1,17:21:11,5,rfMRI_SBRef,BOLD_REST2_AP_SBRef,,2,Y,Y,201,rfMRI_SBRef,N,C,3,3,,rfMRI_REST2_AP_SBRef,'-y,,,,,,
