Session Day,Acquisition Time,Scan Number,Scan Type,Scan Description,Usability,Session,CountScan,Release,CDB_scan,CDB_Type,View,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,CDB_Description,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
,2014-03-29,177746_mov1_7T,,,,,,,,,,,,,,,,,,,,,
Day 1,09:21:40,1,Localizer,Localizer,,1,N,,,,,,,,,,,,,,,,
Day 1,09:22:07,2,AAHScout,AAHScout_32ch,,1,N,,,,,,,,,,,,,,,,
Day 1,09:22:07,3,AAHScout,AAHScout_32ch_MPR,,1,N,,,,,,,,,,,,,,,,
Day 1,09:22:24,4,Localizer_aligned,Localizer_aligned,,1,N,,,,,,,,,,,,,,,,
Day 1,09:23:15,5,Bias_Transmit,AFI,,1,Y,Y,101,Bias_Transmit,N,A,1,,,AFI,,,,,,,
Day 1,09:31:50,6,rfMRI_SBRef,BOLD_REST1_PA_SBRef,,1,Y,Y,102,rfMRI_SBRef,N,B,1,1,,rfMRI_REST1_PA_SBRef,'+y,,,,,,
Day 1,09:31:50,7,rfMRI,BOLD_REST1_PA,,1,Y,Y,103,rfMRI,Y,B,1,1,,rfMRI_REST1_PA,'+y,,,1,Y,100.0,
Day 1,09:50:04,8,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,104,FieldMap_SE_EPI_SBRef,N,C,1,1,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,09:50:04,9,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,105,FieldMap_SE_EPI,N,C,1,1,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,09:51:35,10,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,106,FieldMap_SE_EPI_SBRef,N,C,1,1,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,09:51:35,11,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,107,FieldMap_SE_EPI,N,C,1,1,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,09:54:37,12,tfMRI_SBRef,BOLD_MOVIE1_AP_SBRef,,1,Y,Y,108,tfMRI_SBRef,N,B,1,1,,tfMRI_MOVIE1_AP_SBRef,'-y,,,,,,
Day 1,09:54:37,13,tfMRI,BOLD_MOVIE1_AP,,1,Y,Y,109,tfMRI,Y,B,1,1,,tfMRI_MOVIE1_AP,'-y,,,1,Y,100.0,
Day 1,10:11:36,14,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,110,FieldMap_SE_EPI_SBRef,N,C,1,2,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,10:11:36,15,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,111,FieldMap_SE_EPI,N,C,1,2,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,10:13:11,16,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,112,FieldMap_SE_EPI_SBRef,N,C,1,2,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,10:13:11,17,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,113,FieldMap_SE_EPI,N,C,1,2,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,10:15:22,18,tfMRI_SBRef,BOLD_MOVIE2_PA_SBRef,,1,Y,Y,114,tfMRI_SBRef,N,B,1,2,,tfMRI_MOVIE2_PA_SBRef,'+y,,,,,,
Day 1,10:15:22,19,tfMRI,BOLD_MOVIE2_PA,,1,Y,Y,115,tfMRI,Y,B,1,2,,tfMRI_MOVIE2_PA,'+y,,,1,Y,100.0,
Day 1,10:32:07,20,FieldMap,FieldMap_Magnitude,,1,Y,N,116,,,,1,,,,,,,,,,
Day 1,10:32:07,21,FieldMap,FieldMap_Phase,,1,Y,N,117,,,,1,,,,,,,,,,
,2014-03-29,177746_ret_7T,,,,,,,,,,,,,,,,,,,,,
Day 1,12:28:59,1,Localizer,Localizer,,2,N,,,,,,,,,,,,,,,,
Day 1,12:29:11,2,AAHScout,AAHScout_32ch,,2,N,,,,,,,,,,,,,,,,
Day 1,12:29:11,3,AAHScout,AAHScout_32ch_MPR,,2,N,,,,,,,,,,,,,,,,
Day 1,12:29:34,4,Localizer_aligned,Localizer_aligned,,2,N,,,,,,,,,,,,,,,,
Day 1,12:33:28,5,rfMRI_SBRef,BOLD_REST2_AP_SBRef,,2,Y,Y,201,rfMRI_SBRef,N,D,2,3,,rfMRI_REST2_AP_SBRef,'-y,,,,,,
Day 1,12:33:28,6,rfMRI,BOLD_REST2_AP,,2,Y,Y,202,rfMRI,Y,D,2,3,,rfMRI_REST2_AP,'-y,,,1,Y,100.0,
Day 1,12:51:51,7,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,2,Y,Y,203,FieldMap_SE_EPI_SBRef,N,E,2,3,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,12:51:51,8,FieldMap_SE_EPI,BOLD_PA_SE,,2,Y,Y,204,FieldMap_SE_EPI,N,E,2,3,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,12:53:24,9,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,2,Y,Y,205,FieldMap_SE_EPI_SBRef,N,E,2,3,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,12:53:24,10,FieldMap_SE_EPI,BOLD_AP_SE,,2,Y,Y,206,FieldMap_SE_EPI,N,E,2,3,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,12:56:15,11,tfMRI_SBRef,BOLD_RET1_AP_SBRef,,2,Y,Y,207,tfMRI_SBRef,N,D,2,3,,tfMRI_RETCCW_AP_SBRef,'-y,,,,,,
Day 1,12:56:15,12,tfMRI,BOLD_RET1_AP,,2,Y,Y,208,tfMRI,Y,D,2,3,,tfMRI_RETCCW_AP,'-y,,,1,Y,100.0,
Day 1,13:03:20,13,tfMRI_SBRef,BOLD_RET2_PA_SBRef,,2,Y,Y,209,tfMRI_SBRef,N,D,2,3,,tfMRI_RETCW_PA_SBRef,'+y,,,,,,
Day 1,13:03:20,14,tfMRI,BOLD_RET2_PA,,2,Y,Y,210,tfMRI,Y,D,2,3,,tfMRI_RETCW_PA,'+y,,,1,Y,100.0,
Day 1,13:10:18,15,tfMRI_SBRef,BOLD_RET3_AP_SBRef,,2,Y,Y,211,tfMRI_SBRef,N,D,2,3,,tfMRI_RETEXP_AP_SBRef,'-y,,,,,,
Day 1,13:10:18,16,tfMRI,BOLD_RET3_AP,,2,Y,Y,212,tfMRI,Y,D,2,3,,tfMRI_RETEXP_AP,'-y,,,1,Y,100.0,
Day 1,13:17:33,17,tfMRI_SBRef,BOLD_RET4_PA_SBRef,,2,Y,Y,213,tfMRI_SBRef,N,D,2,3,,tfMRI_RETCON_PA_SBRef,'+y,,,,,,
Day 1,13:17:33,18,tfMRI,BOLD_RET4_PA,,2,Y,Y,214,tfMRI,Y,D,2,3,,tfMRI_RETCON_PA,'+y,,,1,Y,100.0,
Day 1,13:24:08,19,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,2,Y,Y,215,FieldMap_SE_EPI_SBRef,N,E,2,4,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,13:24:08,20,FieldMap_SE_EPI,BOLD_PA_SE,,2,Y,Y,216,FieldMap_SE_EPI,N,E,2,4,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,13:25:35,21,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,2,Y,Y,217,FieldMap_SE_EPI_SBRef,N,E,2,4,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,13:25:35,22,FieldMap_SE_EPI,BOLD_AP_SE,,2,Y,Y,218,FieldMap_SE_EPI,N,E,2,4,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,13:27:46,23,tfMRI_SBRef,BOLD_RET5_AP_SBRef,,2,Y,Y,219,tfMRI_SBRef,N,D,2,4,,tfMRI_RETBAR1_AP_SBRef,'-y,,,,,,
Day 1,13:27:46,24,tfMRI,BOLD_RET5_AP,,2,Y,Y,220,tfMRI,Y,D,2,4,,tfMRI_RETBAR1_AP,'-y,,,1,Y,100.0,
Day 1,13:34:38,25,tfMRI_SBRef,BOLD_RET6_PA_SBRef,,2,Y,Y,221,tfMRI_SBRef,N,D,2,4,,tfMRI_RETBAR2_PA_SBRef,'+y,,,,,,
Day 1,13:34:38,26,tfMRI,BOLD_RET6_PA,,2,Y,Y,222,tfMRI,Y,D,2,4,,tfMRI_RETBAR2_PA,'+y,,,1,Y,100.0,
Day 1,13:40:55,27,FieldMap,FieldMap_Magnitude,,2,Y,N,223,,,,2,,,,,,,,,,
Day 1,13:40:55,28,FieldMap,FieldMap_Phase,,2,Y,N,224,,,,2,,,,,,,,,,
,2014-03-30,177746_diff_7T,,,,,,,,,,,,,,,,,,,,,
Day 2,09:13:53,1,Localizer,Localizer,,3,N,,,,,,,,,,,,,,,,
Day 2,09:14:06,2,AAHScout,AAHScout_32ch,,3,N,,,,,,,,,,,,,,,,
Day 2,09:14:06,3,AAHScout,AAHScout_32ch_MPR,,3,N,,,,,,,,,,,,,,,,
Day 2,09:14:24,4,Localizer_aligned,Localizer_aligned,,3,N,,,,,,,,,,,,,,,,
Day 2,09:18:23,5,rfMRI_SBRef,BOLD_REST3_PA_SBRef,,3,Y,Y,301,rfMRI_SBRef,N,F,3,5,,rfMRI_REST3_PA_SBRef,'+y,,,,,,
Day 2,09:18:23,6,rfMRI,BOLD_REST3_PA,,3,Y,Y,302,rfMRI,Y,F,3,5,,rfMRI_REST3_PA,'+y,,,1,Y,100.0,
Day 2,09:36:12,7,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,3,Y,Y,303,FieldMap_SE_EPI_SBRef,N,G,3,5,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 2,09:36:12,8,FieldMap_SE_EPI,BOLD_PA_SE,,3,Y,Y,304,FieldMap_SE_EPI,N,G,3,5,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 2,09:37:41,9,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,3,Y,Y,305,FieldMap_SE_EPI_SBRef,N,G,3,5,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 2,09:37:41,10,FieldMap_SE_EPI,BOLD_AP_SE,,3,Y,Y,306,FieldMap_SE_EPI,N,G,3,5,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 2,09:41:50,11,dMRI_SBRef,DWI_AP_dir71_SBRef,,3,Y,Y,307,dMRI_SBRef,N,H,3,5,,DWI_dir71_AP_SBRef,'-y,,,,,,
Day 2,09:41:50,12,dMRI,DWI_AP_dir71,,3,Y,Y,308,dMRI,Y,H,3,5,,DWI_dir71_AP,'-y,,,1,Y,100.0,100.0
Day 2,09:52:06,13,dMRI_SBRef,DWI_PA_dir71_SBRef,,3,Y,Y,309,dMRI_SBRef,N,H,3,5,,DWI_dir71_PA_SBRef,'+y,,,,,,
Day 2,09:52:06,14,dMRI,DWI_PA_dir71,,3,Y,Y,310,dMRI,Y,H,3,5,,DWI_dir71_PA,'+y,,,2,Y,100.0,100.0
Day 2,10:02:21,15,dMRI_SBRef,DWI_AP_dir72_SBRef,,3,Y,Y,311,dMRI_SBRef,N,H,3,5,,DWI_dir72_AP_SBRef,'-y,,,,,,
Day 2,10:02:21,16,dMRI,DWI_AP_dir72,,3,Y,Y,312,dMRI,Y,H,3,5,,DWI_dir72_AP,'-y,,,3,Y,100.0,100.0
Day 2,10:12:43,17,dMRI_SBRef,DWI_PA_dir72_SBRef,,3,Y,Y,313,dMRI_SBRef,N,H,3,5,,DWI_dir72_PA_SBRef,'+y,,,,,,
Day 2,10:12:43,18,dMRI,DWI_PA_dir72,,3,Y,Y,314,dMRI,Y,H,3,5,,DWI_dir72_PA,'+y,,,4,Y,100.0,100.0
Day 2,10:21:51,19,eja_ep2d_diff_IPAT1_AP_SSref_SBRef,eja_ep2d_diff_IPAT1_AP_SSref_SBRef,,3,Y,N,315,,,,3,,,,,,,,,,
Day 2,10:21:51,20,eja_ep2d_diff_IPAT1_AP_SSref,eja_ep2d_diff_IPAT1_AP_SSref,,3,Y,N,316,,,,3,,,,,,,,,,
Day 2,10:22:20,21,eja_ep2d_diff_IPAT1_PA_SSref_SBRef,eja_ep2d_diff_IPAT1_PA_SSref_SBRef,,3,Y,N,317,,,,3,,,,,,,,,,
Day 2,10:22:20,22,eja_ep2d_diff_IPAT1_PA_SSref,eja_ep2d_diff_IPAT1_PA_SSref,,3,Y,N,318,,,,3,,,,,,,,,,
Day 2,10:23:59,23,eja_ep2d_diff_AP_SEGref_SBRef,eja_ep2d_diff_AP_SEGref_SBRef,,3,Y,N,319,,,,3,,,,,,,,,,
Day 2,10:23:59,24,eja_ep2d_diff_AP_SEGref,eja_ep2d_diff_AP_SEGref,,3,Y,N,320,,,,3,,,,,,,,,,
Day 2,10:25:46,25,eja_ep2d_diff_PA_SEGref_SBRef,eja_ep2d_diff_PA_SEGref_SBRef,,3,Y,N,321,,,,3,,,,,,,,,,
Day 2,10:25:46,26,eja_ep2d_diff_PA_SEGref,eja_ep2d_diff_PA_SEGref,,3,Y,N,322,,,,3,,,,,,,,,,
Day 2,10:26:24,27,FieldMap_dMRI,FieldMap_diffusion,,3,Y,N,323,,,,3,,,,,,,,,,
Day 2,10:26:25,28,FieldMap_dMRI,FieldMap_diffusion,,3,Y,N,324,,,,3,,,,,,,,,,
,2014-03-30,177746_mov2_7T,,,,,,,,,,,,,,,,,,,,,
Day 2,12:04:23,1,Localizer,Localizer,,4,N,,,,,,,,,,,,,,,,
Day 2,12:04:34,2,AAHScout,AAHScout_32ch,,4,N,,,,,,,,,,,,,,,,
Day 2,12:04:34,3,AAHScout,AAHScout_32ch_MPR,,4,N,,,,,,,,,,,,,,,,
Day 2,12:04:51,4,Localizer_aligned,Localizer_aligned,,4,N,,,,,,,,,,,,,,,,
Day 2,12:08:36,5,rfMRI_SBRef,BOLD_REST4_AP_SBRef,,4,Y,Y,401,rfMRI_SBRef,N,I,4,6,,rfMRI_REST4_AP_SBRef,'-y,,,,,,
Day 2,12:08:36,6,rfMRI,BOLD_REST4_AP,,4,Y,Y,402,rfMRI,Y,I,4,6,,rfMRI_REST4_AP,'-y,,,1,Y,100.0,
Day 2,12:26:16,7,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,4,Y,Y,403,FieldMap_SE_EPI_SBRef,N,J,4,6,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 2,12:26:16,8,FieldMap_SE_EPI,BOLD_PA_SE,,4,Y,Y,404,FieldMap_SE_EPI,N,J,4,6,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 2,12:27:45,9,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,4,Y,Y,405,FieldMap_SE_EPI_SBRef,N,J,4,6,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 2,12:27:45,10,FieldMap_SE_EPI,BOLD_AP_SE,,4,Y,Y,406,FieldMap_SE_EPI,N,J,4,6,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 2,12:29:52,11,tfMRI_SBRef,BOLD_MOVIE3_PA_SBRef,,4,Y,Y,407,tfMRI_SBRef,N,I,4,6,,tfMRI_MOVIE3_PA_SBRef,'+y,,,,,,
Day 2,12:29:52,12,tfMRI,BOLD_MOVIE3_PA,,4,Y,Y,408,tfMRI,Y,I,4,6,,tfMRI_MOVIE3_PA,'+y,,,1,Y,100.0,
Day 2,12:46:35,13,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,4,Y,Y,409,FieldMap_SE_EPI_SBRef,N,J,4,7,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 2,12:46:35,14,FieldMap_SE_EPI,BOLD_PA_SE,,4,Y,Y,410,FieldMap_SE_EPI,N,J,4,7,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 2,12:48:02,15,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,4,Y,Y,411,FieldMap_SE_EPI_SBRef,N,J,4,7,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 2,12:48:02,16,FieldMap_SE_EPI,BOLD_AP_SE,,4,Y,Y,412,FieldMap_SE_EPI,N,J,4,7,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 2,12:51:04,17,tfMRI_SBRef,BOLD_MOVIE4_AP_SBRef,,4,Y,Y,413,tfMRI_SBRef,N,I,4,7,,tfMRI_MOVIE4_AP_SBRef,'-y,,,,,,
