Session Day,Acquisition Time,Scan Number,Scan Type,Scan Description,Usability,Session,CountScan,Release,CDB_scan,CDB_Type,View,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,CDB_Description,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
,2015-10-23,971160_mov1_7T,,,,,,,,,,,,,,,,,,,,,
Day 1,19:58:17,1,Localizer,Localizer,,1,N,,,,,,,,,,,,,,,,
Day 1,19:58:25,2,AAHScout,AAHScout_32ch,,1,N,,,,,,,,,,,,,,,,
Day 1,19:58:25,3,AAHScout,AAHScout_32ch_MPR,,1,N,,,,,,,,,,,,,,,,
Day 1,19:58:43,4,Localizer_aligned,Localizer_aligned,,1,N,,,,,,,,,,,,,,,,
Day 1,19:59:22,5,Bias_Transmit,AFI,,1,Y,Y,101,Bias_Transmit,N,A,1,,,AFI,,,,,,,
Day 1,20:09:49,6,rfMRI_SBRef,BOLD_REST1_PA_SBRef,,1,Y,Y,102,rfMRI_SBRef,N,B,1,1,,rfMRI_REST1_PA_SBRef,'+y,,,,,,
Day 1,20:09:58,7,rfMRI,BOLD_REST1_PA,,1,Y,Y,103,rfMRI,Y,B,1,1,,rfMRI_REST1_PA,'+y,,,1,Y,100.0,
Day 1,20:26:59,8,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,104,FieldMap_SE_EPI_SBRef,N,B,1,1,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,20:27:20,9,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,105,FieldMap_SE_EPI,N,B,1,1,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,20:28:53,10,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,106,FieldMap_SE_EPI_SBRef,N,B,1,1,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,20:29:14,11,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,107,FieldMap_SE_EPI,N,B,1,1,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,20:31:24,12,tfMRI_SBRef,BOLD_MOVIE1_AP_SBRef,,1,Y,Y,108,tfMRI_SBRef,N,B,1,2,,tfMRI_MOVIE1_AP_SBRef,'-y,,,,,,
