Session Day,Acquisition Time,Scan Number,Scan Type,Scan Description,Usability,Session,CountScan,Release,CDB_scan,CDB_Type,View,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,CDB_Description,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
,2015-07-10,169040_diff_7T,,,,,,,,,,,,,,,,,,,,,
Day 1,18:09:27,1,Localizer,Localizer,,1,N,,,,,,,,,,,,,,,,
Day 1,18:09:34,2,AAHScout,AAHScout_32ch,,1,N,,,,,,,,,,,,,,,,
Day 1,18:09:34,3,AAHScout,AAHScout_32ch_MPR,,1,N,,,,,,,,,,,,,,,,
Day 1,18:09:53,4,Localizer_aligned,Localizer_aligned,,1,N,,,,,,,,,,,,,,,,
Day 1,18:10:39,5,Bias_Transmit,AFI,,1,Y,Y,101,Bias_Transmit,N,A,1,,,AFI,,,,,,,
Day 1,18:19:52,6,rfMRI_SBRef,BOLD_REST3_PA_SBRef,,1,Y,Y,102,rfMRI_SBRef,N,B,1,1,,rfMRI_REST3_PA_SBRef,'+y,,,,,,
Day 1,18:20:01,7,rfMRI,BOLD_REST3_PA,,1,Y,Y,103,rfMRI,Y,B,1,1,,rfMRI_REST3_PA,'+y,,,1,Y,100.0,
Day 1,18:37:10,8,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,104,FieldMap_SE_EPI_SBRef,N,B,1,1,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,18:37:31,9,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,105,FieldMap_SE_EPI,N,B,1,1,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,18:39:11,10,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,106,FieldMap_SE_EPI_SBRef,N,B,1,1,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,18:39:32,11,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,107,FieldMap_SE_EPI,N,B,1,1,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,18:41:44,12,tfMRI_SBRef,BOLD_MOVIE1_AP_SBRef,unusable,1,N,,,,,,,,,,,,,,,,
Day 1,18:41:53,13,tfMRI,BOLD_MOVIE1_AP,unusable,1,N,,,,,,,,,,,,,,,,
Day 1,18:51:39,14,dMRI_SBRef,DWI_AP_dir71_SBRef,,1,Y,Y,108,dMRI_SBRef,N,B,1,1,,DWI_dir71_AP_SBRef,'-y,,,,,,
Day 1,18:52:00,15,dMRI,DWI_AP_dir71,,1,Y,Y,109,dMRI,Y,B,1,1,,DWI_dir71_AP,'-y,,,1,Y,100.0,100.0
Day 1,19:01:51,16,dMRI_SBRef,DWI_PA_dir71_SBRef,,1,Y,Y,110,dMRI_SBRef,N,B,1,1,,DWI_dir71_PA_SBRef,'+y,,,,,,
Day 1,19:02:12,17,dMRI,DWI_PA_dir71,,1,Y,Y,111,dMRI,Y,B,1,1,,DWI_dir71_PA,'+y,,,2,Y,100.0,100.0
Day 1,19:12:18,18,dMRI_SBRef,DWI_AP_dir72_SBRef,,1,Y,Y,112,dMRI_SBRef,N,B,1,1,,DWI_dir72_AP_SBRef,'-y,,,,,,
Day 1,19:12:39,19,dMRI,DWI_AP_dir72,,1,Y,Y,113,dMRI,Y,B,1,1,,DWI_dir72_AP,'-y,,,3,Y,100.0,100.0
Day 1,19:22:37,20,dMRI_SBRef,DWI_PA_dir72_SBRef,,1,Y,Y,114,dMRI_SBRef,N,B,1,1,,DWI_dir72_PA_SBRef,'+y,,,,,,
Day 1,19:22:58,21,dMRI,DWI_PA_dir72,,1,Y,Y,115,dMRI,Y,B,1,1,,DWI_dir72_PA,'+y,,,4,Y,100.0,100.0
Day 1,19:32:13,22,DWI_AP_SSref_SBRef,DWI_AP_SSref_SBRef,,1,Y,N,116,,,,1,,,,,,,,,,
Day 1,19:32:41,23,DWI_AP_SSref,DWI_AP_SSref,,1,Y,N,117,,,,1,,,,,,,,,,
Day 1,19:33:34,24,DWI_PA_SSref_SBRef,DWI_PA_SSref_SBRef,,1,Y,N,118,,,,1,,,,,,,,,,
Day 1,19:34:02,25,DWI_PA_SSref,DWI_PA_SSref,,1,Y,N,119,,,,1,,,,,,,,,,
Day 1,19:35:24,26,DWI_AP_SEGref_SBRef,DWI_AP_SEGref_SBRef,,1,Y,N,120,,,,1,,,,,,,,,,
Day 1,19:35:52,27,DWI_AP_SEGref,DWI_AP_SEGref,,1,Y,N,121,,,,1,,,,,,,,,,
Day 1,19:37:13,28,DWI_PA_SEGref_SBRef,DWI_PA_SEGref_SBRef,,1,Y,N,122,,,,1,,,,,,,,,,
Day 1,19:37:41,29,DWI_PA_SEGref,DWI_PA_SEGref,,1,Y,N,123,,,,1,,,,,,,,,,
Day 1,19:37:51,30,FieldMap_dMRI,FieldMap_diffusion,,1,Y,N,124,,,,1,,,,,,,,,,
Day 1,19:37:52,31,FieldMap_dMRI,FieldMap_diffusion,,1,Y,N,125,,,,1,,,,,,,,,,
,2015-07-11,169040_mov1_7T,,,,,,,,,,,,,,,,,,,,,
Day 2,09:24:52,1,Localizer,Localizer,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,09:25:07,2,AAHScout,AAHScout_32ch,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,09:25:07,3,AAHScout,AAHScout_32ch_MPR,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,09:25:24,4,Localizer_aligned,Localizer_aligned,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,09:30:14,5,rfMRI_SBRef,BOLD_REST1_PA_SBRef,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,09:30:23,6,rfMRI,BOLD_REST1_PA,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,09:46:58,7,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,09:47:19,8,FieldMap_SE_EPI,BOLD_PA_SE,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,09:49:12,9,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,09:49:33,10,FieldMap_SE_EPI,BOLD_AP_SE,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,09:51:57,11,tfMRI_SBRef,BOLD_MOVIE1_AP_SBRef,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,09:52:06,12,tfMRI,BOLD_MOVIE1_AP,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,10:09:12,13,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,10:09:33,14,FieldMap_SE_EPI,BOLD_PA_SE,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,10:10:44,15,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,10:11:05,16,FieldMap_SE_EPI,BOLD_AP_SE,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,10:15:36,17,tfMRI_SBRef,BOLD_MOVIE2_PA_SBRef,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,10:15:45,18,tfMRI,BOLD_MOVIE2_PA,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,10:31:10,19,FieldMap,FieldMap_Magnitude,unusable,2,N,,,,,,,,,,,,,,,,
Day 2,10:31:10,20,FieldMap,FieldMap_Phase,unusable,2,N,,,,,,,,,,,,,,,,
,2015-07-11,169040_ret_7T,,,,,,,,,,,,,,,,,,,,,
Day 2,12:11:39,1,Localizer,Localizer,,3,N,,,,,,,,,,,,,,,,
Day 2,12:11:46,2,AAHScout,AAHScout_32ch,,3,N,,,,,,,,,,,,,,,,
Day 2,12:11:46,3,AAHScout,AAHScout_32ch_MPR,,3,N,,,,,,,,,,,,,,,,
Day 2,12:12:03,4,Localizer_aligned,Localizer_aligned,,3,N,,,,,,,,,,,,,,,,
Day 2,12:16:03,5,rfMRI_SBRef,BOLD_REST2_AP_SBRef,,3,Y,Y,301,rfMRI_SBRef,N,C,3,2,,rfMRI_REST2_AP_SBRef,'-y,,,,,,
Day 2,12:16:12,6,rfMRI,BOLD_REST2_AP,,3,Y,Y,302,rfMRI,Y,C,3,2,,rfMRI_REST2_AP,'-y,,,1,Y,100.0,
