Session Day,Acquisition Time,Scan Number,Scan Type,Scan Description,Usability,Session,CountScan,Release,CDB_scan,CDB_Type,View,Shim Group,BiasField group,SE_FieldMap group,GE_FieldMap group,CDB_Description,PE Direction,Readout Direction,E-Prime Script,Scan Order,Scan Complete,Percent Complete,Percent Pair Complete
,2015-08-07,221319_diff_7T,,,,,,,,,,,,,,,,,,,,,
Day 1,18:44:42,1,Localizer,Localizer,,1,N,,,,,,,,,,,,,,,,
Day 1,18:44:51,2,AAHScout,AAHScout_32ch,,1,N,,,,,,,,,,,,,,,,
Day 1,18:44:51,3,AAHScout,AAHScout_32ch_MPR,,1,N,,,,,,,,,,,,,,,,
Day 1,18:45:09,4,Localizer_aligned,Localizer_aligned,,1,N,,,,,,,,,,,,,,,,
Day 1,18:46:13,5,Bias_Transmit,AFI,,1,Y,Y,101,Bias_Transmit,N,A,1,,,AFI,,,,,,,
Day 1,18:56:43,6,rfMRI_SBRef,BOLD_REST3_PA_SBRef,,1,Y,Y,102,rfMRI_SBRef,N,B,1,1,,rfMRI_REST3_PA_SBRef,'+y,,,,,,
Day 1,18:56:52,7,rfMRI,BOLD_REST3_PA,,1,Y,Y,103,rfMRI,Y,B,1,1,,rfMRI_REST3_PA,'+y,,,1,Y,100.0,
Day 1,19:13:25,8,FieldMap_SE_EPI_SBRef,BOLD_PA_SE_SBRef,,1,Y,Y,104,FieldMap_SE_EPI_SBRef,N,B,1,1,,SpinEchoFieldMap_PA_SBRef,,,,,,,
Day 1,19:13:46,9,FieldMap_SE_EPI,BOLD_PA_SE,,1,Y,Y,105,FieldMap_SE_EPI,N,B,1,1,,SpinEchoFieldMap_PA,'+y,,,,,,
Day 1,19:15:44,10,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,106,FieldMap_SE_EPI_SBRef,N,B,1,1,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,19:16:05,11,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,107,FieldMap_SE_EPI,N,B,1,1,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,19:19:03,12,FieldMap_SE_EPI_SBRef,BOLD_AP_SE_SBRef,,1,Y,Y,108,FieldMap_SE_EPI_SBRef,N,B,1,1,,SpinEchoFieldMap_AP_SBRef,,,,,,,
Day 1,19:19:24,13,FieldMap_SE_EPI,BOLD_AP_SE,,1,Y,Y,109,FieldMap_SE_EPI,N,B,1,1,,SpinEchoFieldMap_AP,'-y,,,,,,
Day 1,19:21:51,14,tfMRI_SBRef,BOLD_MOVIE1_AP_SBRef,unusable,1,N,,,,,,,,,,,,,,,,
Day 1,19:22:00,15,tfMRI,BOLD_MOVIE1_AP,unusable,1,N,,,,,,,,,,,,,,,,
Day 1,19:28:40,16,dMRI_SBRef,DWI_AP_dir71_SBRef,,1,Y,Y,110,dMRI_SBRef,N,B,1,1,,DWI_dir71_AP_SBRef,'-y,,,,,,
Day 1,19:29:01,17,dMRI,DWI_AP_dir71,,1,Y,Y,111,dMRI,Y,B,1,1,,DWI_dir71_AP,'-y,,,1,Y,100.0,100.0
